"Sample"	"log_rte"	"l_utr3"
"Parom"	-1.13740385914136	849
"Parom"	0.54282083309408	509
"Parom"	-2.8710135648203	8697
"Parom"	-1.95599281776091	4577
"Parom"	-0.924516266290355	3829
"Parom"	-3.12928301694497	190
"Parom"	-0.292180751493312	273
"Parom"	-1.66183126410543	1107
"Parom"	-2.41953889151379	1302
"Parom"	-5.84372291634381	344
"Parom"	-3.07787226453762	311
"Parom"	-2.68359680117171	352
"Parom"	-2.23533147704395	1864
"Parom"	-5.16323036537069	10310
"Parom"	-1.87698911110426	631
"Parom"	-1.02965997486346	87
"Parom"	-1.77354020906536	2423
"Parom"	-3.3286539609412	693
"Parom"	-5.17563865811576	2017
"Parom"	-2.67147149397584	904
"Parom"	-1.80246276734983	85
"Parom"	-6.34927711242013	409
"Parom"	-2.80912293090742	781
"Parom"	-3.2601228104139	4241
"Parom"	-4.0164505207806	2489
"Parom"	-0.80267291604546	4285
"Parom"	-2.77258950765357	3793
"Parom"	-2.66767355750253	2899
"Parom"	-0.991779493195031	4136
"Parom"	-4.88300437434796	493
"Parom"	0.398193989115426	4783
"Parom"	-5.82723747311821	1343
"Parom"	-3.64535043645506	971
"Parom"	-2.53729474654679	487
"Parom"	-2.62462671829467	799
"Parom"	-3.2381351578822	1356
"Parom"	-3.64504557895074	115
"Parom"	-2.51877588024202	4623
"Parom"	-5.5196710445441	786
"Parom"	-3.18784690943958	4552
"Parom"	-1.30336213824958	171
"Parom"	-0.53260709566002	5175
"Parom"	-3.63847801004816	3461
"Parom"	-3.74120258705268	148
"Parom"	-3.79808511409945	102
"Parom"	-2.05562137771236	9136
"Parom"	-3.50940407005557	3787
"Parom"	-0.166172866581206	792
"Parom"	-2.74207851755986	1993
"Parom"	-2.70410976601417	1268
"Parom"	-0.587218474661526	2896
"Parom"	-1.00827815810834	369
"Parom"	-3.71001104216641	3896
"Parom"	-0.105249324745309	573
"Parom"	-3.87201227137026	491
"Parom"	-2.33710997571461	1874
"Parom"	-3.39444059467173	1494
"Parom"	-0.828388621929801	82
"Parom"	-0.48161297405536	7087
"Parom"	-2.12844836803319	418
"Parom"	-2.56293619735313	1104
"Parom"	-2.48987273220143	376
"Parom"	-0.717486586225982	2718
"Parom"	-4.2057811934669	688
"Parom"	-4.88312242967557	313
"Parom"	-4.1980486023567	1127
"Parom"	-1.11038739582332	792
"Parom"	-5.14656434655389	846
"Parom"	-1.19445940856201	1526
"Parom"	-3.37600662910095	1489
"Parom"	-0.310201311272476	1661
"Parom"	-3.01546311738781	3806
"Parom"	-2.76612642706721	149
"Parom"	-5.2620610591771	695
"Parom"	0.149460898882591	852
"Parom"	1.58753186033329	991
"Parom"	-3.60009202557442	1895
"Parom"	-2.57031572475676	605
"Parom"	-3.41204973803041	415
"Parom"	-2.30202853744966	870
"Parom"	-0.762624549337675	1279
"Parom"	-2.28321229098022	418
"Parom"	-4.52557548749466	1106
"Parom"	-5.39777188483775	523
"Parom"	-3.02141898363491	377
"Parom"	-3.0079487531155	121
"Parom"	-1.71465100827867	328
"Parom"	-5.22637227415836	1133
"Parom"	-4.75178662334495	49
"Parom"	-3.43095750250926	330
"Parom"	0.113548296248953	240
"Parom"	-3.99333876441692	936
"Parom"	-0.183603625272392	3756
"Parom"	-1.68212783986415	1099
"Parom"	-1.72908326194532	3483
"Parom"	-2.7535167809715	987
"Parom"	-1.10948914758034	3607
"Parom"	-5.79578182461371	112
"Parom"	-6.24171978004485	654
"Parom"	-2.61098529187206	380
"Parom"	-0.112819830334306	232
"Parom"	-5.13597767043577	1680
"Parom"	-2.73996808701084	289
"Parom"	-2.28563983703575	524
"Parom"	-3.78980949248599	898
"Parom"	0.957408123275531	2862
"Parom"	-2.02684161221864	5971
"Parom"	-5.01377596238072	215
"Parom"	-3.41769667779616	245
"Parom"	-2.67752532846928	172
"Parom"	-3.75934954914677	375
"Parom"	-2.75459548916077	2748
"Parom"	-2.06413033741972	196
"Parom"	-4.72719073809159	1537
"Parom"	-4.78536167717834	465
"Parom"	-1.67084260071072	8648
"Parom"	-4.23660785421673	328
"Parom"	-2.9041081549372	393
"Parom"	-6.03742216622536	1069
"Parom"	-4.13991089442066	1483
"Parom"	-3.97760636202171	709
"Parom"	0.185866545311334	33
"Parom"	-4.62703157049385	3749
"Parom"	-2.63807383718072	171
"Parom"	-2.3260442033596	234
"Parom"	-1.6763510451853	8393
"Parom"	-1.81392757598109	522
"Parom"	-2.97251926357789	934
"Parom"	-1.13006054056438	2047
"Parom"	-1.09019780897158	1547
"Parom"	-6.52083217870367	179
"Parom"	-0.240051087832955	4173
"Parom"	-1.09702445439487	2571
"Parom"	-0.697058718881796	3313
"Parom"	-2.04666805950129	744
"Parom"	-3.5073596876637	194
"Parom"	-4.85980881764548	262
"Parom"	-4.48917896203135	247
"Parom"	-3.26643298229567	86
"Parom"	-0.392317422778762	1672
"Parom"	-2.52814436872132	5074
"Parom"	0.418676076342185	571
"Parom"	-3.92946844358373	1595
"Parom"	-3.2416469784164	766
"Parom"	-2.93176526424755	1505
"Parom"	-5.44683158185767	819
"Parom"	-1.89001482276729	3996
"Parom"	-3.75664796002791	894
"Parom"	-2.53066970354331	324
"Parom"	-7.226661329649	250
"Parom"	-2.56111575876679	6147
"Parom"	-4.44223767634302	2015
"Parom"	-2.10238838802522	163
"Parom"	-3.91217894113595	67
"Parom"	-2.76896268737519	339
"Parom"	-2.7796099315747	2647
"Parom"	-1.3740508259635	3244
"Parom"	-1.96359056895182	2525
"Parom"	-3.3475387385664	634
"Parom"	-1.6395858787364	358
"Parom"	-1.38109016735551	5777
"Parom"	-1.44394171390315	2099
"Parom"	-2.07931161216236	1973
"Parom"	-1.54760908623879	244
"Parom"	-0.146793459057631	2344
"Parom"	-4.11256562200003	814
"Parom"	-2.91593236757212	5462
"Parom"	-2.21432137907843	1097
"Parom"	-2.5091846538344	502
"Parom"	-0.944634762820544	15848
"Parom"	-1.31577586790577	54
"Parom"	-3.73717317451569	3554
"Parom"	-3.06862948784608	226
"Parom"	-4.09494840699836	1144
"Parom"	-1.16992500144231	1190
"Parom"	-6.569608687919	53
"Parom"	-4.30353394379007	2684
"Parom"	-0.908077510558962	2038
"Parom"	-3.49795845897886	456
"Parom"	-2.91994674843397	737
"Parom"	-3.13184289797544	1690
"Parom"	-2.58521104840735	1421
"Parom"	-5.86372276452162	47
"Parom"	0.346802763526389	757
"Parom"	-6.33112168440482	759
"Parom"	0.897749941752048	279
"Parom"	0.0379086639242297	1351
"Parom"	-0.715546610531303	1008
"Parom"	-5.9509831847283	329
"Parom"	-3.25420799306044	32
"Parom"	-2.10951976212354	2532
"Parom"	-3.03242147769238	2179
"Parom"	-5.40617422491025	163
"Parom"	-3.70804166976376	2007
"Parom"	-1.61989629083054	1612
"Parom"	-3.84339767198314	1015
"Parom"	-5.90000421002329	1453
"Parom"	1.25442127552908	51
"Parom"	-2.12763727169333	521
"Parom"	-5.86667419241544	641
"Parom"	-2.095073591272	541
"Parom"	-3.05021144595378	2745
"Parom"	-4.62396165335679	2418
"Parom"	-1.61763855495372	443
"Parom"	-2.95281973151023	324
"Parom"	-1.56939874601408	2691
"Parom"	-1.21640612627072	771
"Parom"	-4.39830786062115	4043
"Parom"	-2.61214733004739	267
"Parom"	-4.0354610073729	104
"Parom"	-2.0828393846786	363
"Parom"	-1.32802185280004	3837
"Parom"	-2.52297561570378	4971
"Parom"	-2.81050605918418	259
"Parom"	-1.81942775435818	837
"Parom"	-6.13768466444211	3485
"Parom"	-2.92362461669693	355
"Parom"	-0.68958589312968	1819
"Parom"	-3.20737985241476	309
"Parom"	-1.46084118889197	1066
"Parom"	-1.87167590302446	1237
"Parom"	-3.28010791919274	47
"Parom"	-3.46948528330122	165
"Parom"	-3.71321095875945	157
"Parom"	-3.1238062016144	1198
"Parom"	-3.64828843608999	2065
"Parom"	-1.68239051416234	750
"Parom"	-2.7575758738415	951
"Parom"	-2.43440282414578	650
"Parom"	-2.22401433836044	854
"Parom"	1.34577483684173	3319
"Parom"	-3.55631756026131	124
"Parom"	-2.97080393907377	761
"Parom"	-2.1729809124364	1985
"Parom"	-4.01472150570677	122
"Parom"	-3.54070020054511	307
"Parom"	-5.37579750291723	1042
"Parom"	-1.71563955271468	3082
"Parom"	-3.07187933064806	108
"Parom"	-3.71151999285395	248
"Parom"	-1.02288224083914	4967
"Parom"	-3.55860702945623	578
"Parom"	-2.3351034836351	4364
"Parom"	-2.10938345950727	231
"Parom"	-1.23887235515981	1997
"Parom"	-0.724118041637878	506
"Parom"	-3.16656403302443	1172
"Parom"	-4.14213284942099	1836
"Parom"	-3.14404636961671	1087
"Parom"	0.19094278271139	711
"Parom"	-4.28196586541332	1560
"Parom"	-2.47740935956635	1508
"Parom"	-2.03399304107315	1067
"Parom"	-4.79232358209656	198
"Parom"	-3.6734004678864	892
"Parom"	-3.59323011670476	265
"Parom"	-2.45121111183234	2187
"Parom"	-3.67510712375917	154
"Parom"	-2.66894089336051	1017
"Parom"	-4.16907660680399	2327
"Parom"	-2.86518448380195	160
"Parom"	-3.09496294376109	1781
"Parom"	-3.5458500232588	824
"Parom"	-4.98883223182281	103
"Parom"	-2.82717636297035	2392
"Parom"	-4.17291415902674	167
"Parom"	-4.32361646368493	86
"Parom"	-4.25705759316829	406
"Parom"	-4.65182780697821	3091
"Parom"	-2.76553474636298	1234
"Parom"	1.24337744646578	1682
"Parom"	-2.71836164475643	1663
"Parom"	-2.21792081846761	1007
"Parom"	-6.52795598811403	403
"Parom"	-3.02367899646952	3256
"Parom"	-4.94983721042466	558
"Parom"	-0.939232910907348	320
"Parom"	-0.182187275676177	3594
"Parom"	-1.68361008865407	408
"Parom"	-3.28751806410153	2411
"Parom"	-1.95849179209573	8797
"Parom"	-5.98584193700334	175
"Parom"	-5.01704365921754	48
"Parom"	-4.34516040112508	1524
"Parom"	-5.42805215551784	664
"Parom"	-4.58755761006441	1973
"Parom"	-2.67029455452092	1734
"Parom"	-0.630766190334282	3181
"Parom"	-2.0553073716791	296
"Parom"	-2.6665853336124	427
"Parom"	-2.18687813472351	2343
"Parom"	-1.43053859281903	1335
"Parom"	-3.67136336544884	112
"Parom"	-5.3210851561623	543
"Parom"	-3.44834637257948	492
"Parom"	-3.68191368455332	378
"Parom"	-5.0213285105303	134
"Parom"	1.75695706935367	4882
"Parom"	-1.13912848548458	418
"Parom"	-1.24961389007147	469
"Parom"	-3.10553442375881	652
"Parom"	-1.50669544392389	3575
"Parom"	-2.4333880191768	587
"Parom"	0.609184602386466	723
"Parom"	-3.69773643217484	779
"Parom"	-3.00336685109841	4394
"Parom"	-3.01567216206525	94
"Parom"	-0.155650870460195	2378
"Parom"	-5.02830077784233	335
"Parom"	-3.84235034341381	323
"Parom"	-2.85223616309788	3456
"Parom"	-1.03394733192334	2374
"Parom"	-1.48358926894097	234
"Parom"	-3.60330314164941	102
"Parom"	-0.846984844050531	1021
"Parom"	-3.41253064490045	4569
"Parom"	-3.65646846569685	200
"Parom"	-2.21498227642765	8907
"Parom"	-2.04111898732559	592
"Parom"	-2.53291221627985	1240
"Parom"	-5.04439411935845	237
"Parom"	-3.22677086184703	1356
"Parom"	-3.02748073642211	5706
"Parom"	-2.8382910887983	1091
"Parom"	-3.17021484474634	1890
"Parom"	-1.96658226530107	1477
"Parom"	-3.30238224132835	572
"Parom"	-4.02236782724589	3169
"Parom"	-3.21233875667254	6455
"Parom"	-2.61939599778504	2295
"Parom"	-3.25098034042004	5214
"Parom"	-4.54734820892138	328
"Parom"	-3.28105581347185	289
"Parom"	-1.26893500727348	7555
"Parom"	-1.99763686263152	2567
"Parom"	-2.41995634155108	706
"Parom"	-3.05707497461053	3289
"Parom"	-3.80386555240368	399
"Parom"	-1.39190762444029	163
"Parom"	-3.82736061875543	2536
"Parom"	-2.0886851567692	95
"Parom"	-2.96511414021499	324
"Parom"	0.94341647163363	412
"Parom"	-2.24778176458849	689
"Parom"	-0.52060325492478	333
"Parom"	-3.19042003402499	198
"Parom"	-2.33428530140735	2463
"Parom"	-2.95627862257069	2702
"Parom"	-4.31668744486378	515
"Parom"	-5.14430665368374	1963
"Parom"	-0.780904772108932	229
"Parom"	-3.6524254684999	197
"Parom"	-3.32813326802263	94
"Parom"	-2.10219104306325	202
"Parom"	-3.60138804863427	2097
"Parom"	-2.13009102314973	2649
"Parom"	-2.49192174542397	705
"Parom"	-1.78202286915155	83
"Parom"	-0.84106891767532	867
"Parom"	-4.78256246430285	170
"Parom"	-2.78238701624528	67
"Parom"	-3.62067320284187	765
"Parom"	0.70250612342283	392
"Parom"	-3.13455795898564	1884
"Parom"	-4.25396250033732	5744
"Parom"	-1.20645087746743	1198
"Parom"	-3.46109084255899	172
"Parom"	-1.98632506310293	516
"Parom"	-1.34820783059624	1184
"Parom"	-1.84675373970432	2158
"Parom"	-3.01169533363238	576
"Parom"	-3.5214925875333	200
"Parom"	-3.17753819710387	692
"Parom"	-2.13750352374994	835
"Parom"	-2.19129865223488	2214
"Parom"	-3.39061311656651	612
"Parom"	-3.70770771860513	381
"Parom"	-3.73567691306305	245
"Parom"	-2.88815403302694	1634
"Parom"	-2.33535555000309	3463
"Parom"	-1.51110098092295	1904
"Parom"	-4.73006203140125	2476
"Parom"	-2.45129166956685	529
"Parom"	-2.4865507449855	1151
"Parom"	-0.810124897387048	2383
"Parom"	-4.99599379958898	801
"Parom"	-3.20222133870123	2213
"Parom"	-3.90689059714874	869
"Parom"	-2.47248777146274	3165
"Parom"	-2.40525647848626	2254
"Parom"	-2.29946700114673	419
"Parom"	-3.48177905600404	107
"Parom"	-4.59712276182455	2024
"Parom"	-1.33967594303753	1325
"Parom"	-1.39909595540982	116
"Parom"	-3.50305131246169	30
"Parom"	-5.39400577293153	2633
"Parom"	-2.40030619181305	60
"Parom"	-1.58773958596931	2379
"Parom"	0.589066899053889	389
"Parom"	-2.40229610687577	5672
"Parom"	-3.21080992025631	677
"Parom"	-2.27656756148749	1705
"Parom"	-2.49290705598271	2662
"Parom"	-1.14438990933518	863
"Parom"	-1.33639705003928	167
"Parom"	-3.83013940314871	204
"Parom"	-3.73839118740135	1314
"Parom"	-2.34807050968959	112
"Parom"	-1.95067228763643	574
"Parom"	-2.8376240968746	546
"Parom"	-3.09968237336274	666
"Parom"	-5.00729249256636	312
"Parom"	-6.01389916111584	75
"Parom"	0.0569118239738537	313
"Parom"	-4.25534906508184	1833
"Parom"	-2.8184668814828	171
"Parom"	-1.61565929794407	1575
"Parom"	-1.91085949781147	1159
"Parom"	-1.78772611530867	3226
"Parom"	-3.02753744501829	652
"Parom"	-2.94613312802127	2149
"Parom"	-3.23511432037636	86
"Parom"	-4.37523255603903	108
"Parom"	-2.16992500144231	1884
"Parom"	-3.94701872156512	594
"Parom"	-2.14142789214291	204
"Parom"	-2.18116975860994	269
"Parom"	-1.34706857560285	645
"Parom"	-0.225465255386071	30
"Parom"	-4.16634955983073	721
"Parom"	-0.858527574047121	411
"Parom"	-2.53334710164619	98
"Parom"	-5.02034864539181	3430
"Parom"	-4.21661006874244	382
"Parom"	-2.72981832725611	12036
"Parom"	-2.17144123388969	3084
"Parom"	-2.81378119121704	315
"Parom"	-3.16432731182566	2694
"Parom"	-3.37691396056348	177
"Parom"	-1.90221410839905	413
"Parom"	-0.760049207279249	424
"Parom"	-2.03683676818038	1386
"Parom"	-3.32482256859588	2723
"Parom"	-4.50250034300013	513
"Parom"	-0.731183241572202	1569
"Parom"	-3.18727856819258	55
"Parom"	-9.30109606191385	1042
"Parom"	-1.07367789790638	822
"Parom"	-2.42791879365603	812
"Parom"	-2.79047183015446	844
"Parom"	-4.08395902643548	1448
"Parom"	-2.4804087552211	113
"Parom"	-2.07111999138683	580
"Parom"	-2.22741049610308	51
"Parom"	-2.39833119307107	260
"Parom"	-0.263034405833794	5448
"Parom"	-5.53378984971897	371
"Parom"	-8.11523180494956	172
"Parom"	-3.14394068154364	324
"Parom"	-1.45362599695609	1225
"Parom"	-1.75002174699165	181
"Parom"	-3.80051424996722	986
"Parom"	-2.58405827315104	1472
"Parom"	-3.12412132673457	153
"Parom"	-3.24686958640279	202
"Parom"	-5.0880561766652	8529
"Parom"	0.777858024813104	911
"Parom"	-3.48141919021972	1871
"Parom"	-2.9455051767568	262
"Parom"	-3.3896333491067	152
"Parom"	-5.27418660103275	492
"Parom"	-4.2199791438642	1787
"Parom"	-2.09614895648552	546
"Parom"	-3.82423048734353	488
"Parom"	-0.598768300246187	985
"Parom"	-2.4891173877255	325
"Parom"	-2.31617456765707	277
"Parom"	-4.37724997468982	492
"Parom"	-2.04064198449735	531
"Parom"	-1.31259023030803	146
"Parom"	-7.57033611000128	2781
"Parom"	-0.0222528068471284	5273
"Parom"	-3.18334551720465	840
"Parom"	-0.997922691625414	3160
"Parom"	-2.50293998721394	1822
"Parom"	-2.04064198570065	1622
"Parom"	-2.76304948806971	533
"Parom"	-3.25276607863116	226
"Parom"	-5.117436070458	1790
"Parom"	-4.96351241764941	1169
"Parom"	-4.05813417992656	1123
"Parom"	2.48931982958415	1005
"Parom"	-1.70664105730941	3548
"Parom"	-0.0837754921360057	1056
"Parom"	-1.24490567466352	2132
"Parom"	-3.1569450436096	101
"Parom"	-3.08464468344443	2715
"Parom"	-4.82658211513798	297
"Parom"	-2.12464137281289	6426
"Parom"	-2.84950094955159	632
"Parom"	-5.2888413042959	400
"Parom"	-1.64614235195187	293
"Parom"	-0.351964468642172	1589
"Parom"	-3.95170828122809	125
"Parom"	-2.98185265328975	2144
"Parom"	-2.64677034225554	935
"Parom"	-1.82039244516035	3802
"Parom"	-3.54274723903312	455
"Parom"	-4.17187066791614	1201
"Parom"	-2.90199179904795	732
"Parom"	-1.543970559875	1954
"Parom"	1.08373226730895	3389
"Parom"	-5.91564653175118	2168
"Parom"	-6.20417457127137	162
"Parom"	-2.70458242031541	665
"Parom"	-1.81391458264988	947
"Parom"	-3.16896767224934	178
"Parom"	-2.8843169038725	768
"Parom"	-0.51977833196102	825
"Parom"	-3.89708508271362	1692
"Parom"	-5.16662093806908	1457
"Parom"	-5.8703647256235	148
"Parom"	-2.16653582451106	1184
"Parom"	-3.79141337818858	110
"Parom"	-1.56628339618482	1020
"Parom"	-3.44688636767223	551
"Parom"	-2.18124033873612	52
"Parom"	-1.07706939312722	661
"Parom"	-1.63941029207793	330
"Parom"	-1.43762078464597	8674
"Parom"	-3.46428102139981	1926
"Parom"	-4.79636413813963	388
"Parom"	-2.09686153925259	3706
"Parom"	-4.1749256889722	671
"Parom"	-1.07528812860951	221
"Parom"	-1.57558126442685	543
"Parom"	-2.43379842738751	990
"Parom"	-3.88104617412073	740
"Parom"	-2.63280836287492	2975
"Parom"	-5.44101958576256	1487
"Parom"	-4.59811623168729	67
"Parom"	-1.00777735059172	809
"Parom"	-2.17685163742626	4715
"Parom"	-3.66206078515232	719
"Parom"	-1.71637793905687	1325
"Parom"	-1.86615258827904	1124
"Parom"	-2.18204856439147	2073
"Parom"	-4.51172613206096	599
"Parom"	1.08488889758651	489
"Parom"	-1.57206550670672	2286
"Parom"	-3.77467540184073	585
"Parom"	-1.59750775404027	2066
"Parom"	-6.59876831711529	69
"Parom"	-4.34940883130947	174
"Parom"	-0.614310590598348	547
"Parom"	-2.7880229075457	558
"Parom"	-2.08853667551846	327
"Parom"	-3.21232911390886	29
"Parom"	-5.62748711736772	119
"Parom"	-2.29762949876397	9026
"Parom"	-2.69400526001645	1358
"Parom"	-3.65220268077208	9365
"Parom"	-1.24207478719815	349
"Parom"	-3.18699851609557	116
"Parom"	-4.92139783919302	1495
"Parom"	-4.31451063999739	61
"Parom"	-1.94110631190907	3273
"Parom"	-1.12123714367373	102
"Parom"	-4.86816486613122	458
"Parom"	-3.83212282720655	931
"Parom"	-0.912664780054615	50
"Parom"	-1.94240369866057	1127
"Parom"	-1.01958911127773	2532
"Parom"	-3.34369871755858	2527
"Parom"	-1.26198460040935	283
"Parom"	-2.46109084255899	752
"Parom"	-1.93413086914599	437
"Parom"	-1.04942255872311	4189
"Parom"	-3.26670612515234	154
"Parom"	-1.33054797578655	1648
"Parom"	-3.58896443388429	386
"Parom"	-1.33721796591196	651
"Parom"	-5.63346102141278	478
"Parom"	-3.42206476617281	517
"Parom"	-3.33526963405986	104
"Parom"	-4.21075253614139	449
"Parom"	-2.32121193947882	1301
"Parom"	-3.08775850577456	2125
"Parom"	-2.98868468677218	352
"Parom"	-1.98710300598556	120
"Parom"	-3.37653058914468	2721
"Parom"	-1.79761591885734	455
"Parom"	-1.48933128162616	89
"Parom"	0.650925763099514	4304
"Parom"	-2.27684020535883	3434
"Parom"	-0.688291747430518	165
"Parom"	1.6339175755064	19698
"Parom"	1.05030508184806	3953
"Parom"	-6.17209078057197	490
"Parom"	-3.13957625492283	2380
"Parom"	-2.73942263996173	1120
"Parom"	1.64715001549976	3646
"Parom"	-5.54780950397785	388
"Parom"	-4.20282940981944	12040
"Parom"	-4.42231216687962	123
"Parom"	-2.78571693788255	4318
"Parom"	-2.78691923886657	1934
"Parom"	-4.68711704471564	722
"Parom"	-2.01803392283026	176
"Parom"	-2.62643913669732	1336
"Parom"	-1.78221061006415	538
"Parom"	-4.77112816407575	501
"Parom"	-1.08038655295158	2133
"Parom"	-0.110703464406221	3698
"Parom"	-4.4667759349879	152
"Parom"	0.548436624696042	1123
"Parom"	-2.77595972578207	3137
"Parom"	-1.71926359243275	1179
"Parom"	-5.45995301186339	1071
"Parom"	-1.58316921889811	1192
"Parom"	-1.26214686656195	1649
"Parom"	-1.79739101541311	947
"Parom"	-3.05366252293763	983
"Parom"	-1.11173922323133	177
"Parom"	-2.70220017600554	880
"Parom"	-0.852225620010137	3295
"Parom"	-3.97052888677455	149
"Parom"	-2.46997511287877	3969
"Parom"	-4.60692537128435	77
"Parom"	-0.565768935487845	1264
"Parom"	-1.99706254108423	188
"Parom"	-1.74350844003298	290
"Parom"	-6.77602175122207	388
"Parom"	-3.8672375797991	37
"Parom"	-2.01238372445584	715
"Parom"	-2.19807896703294	968
"Parom"	-2.76975981562582	516
"Parom"	-4.5385032034905	4358
"Parom"	-2.43295940727611	215
"Parom"	-2.71737977031554	1214
"Parom"	-2.03580297080094	244
"Parom"	-0.90976353723012	854
"Parom"	-3.05431554412331	236
"Parom"	-4.80315930967106	843
"Parom"	-6.06050294902395	719
"Parom"	-3.43975236710294	173
"Parom"	-4.21707536081623	422
"Parom"	-3.31636856954547	307
"Parom"	-3.69075717991261	281
"Parom"	-1.26977283490276	621
"Parom"	-2.75988431911018	174
"Parom"	-2.69785655712709	1520
"Parom"	-4.2403143353738	3918
"Parom"	-4.07693050247408	4307
"Parom"	-2.95345741406298	231
"Parom"	-1.32628011942707	96
"Parom"	-2.32192809488736	1491
"Parom"	-4.21382440203643	243
"Parom"	1.23670921215739	3024
"Parom"	-5.17985645257153	105
"Parom"	-0.895347847592057	552
"Parom"	-4.05133670228995	147
"Parom"	-3.66150405559415	334
"Parom"	-3.31051205409096	99
"Parom"	-2.44275287749067	292
"Parom"	-0.92590194401568	437
"Parom"	-2.2778403406092	1864
"Parom"	-2.2285941290446	478
"Parom"	-1.38656556045369	592
"Parom"	0.925999418556223	3227
"Parom"	-2.1622073447216	2806
"Parom"	-3.61329486959585	1430
"Parom"	-5.18395695989277	285
"Parom"	0.121561979880903	676
"Parom"	-4.441898809155	1124
"Parom"	-4.73900473943981	506
"Parom"	-3.06656761693899	4967
"Parom"	-1.84233649697534	3507
"Parom"	0.0931094043914724	1031
